stock_code,user_id,direction,executed_price,executed_quantity,original_quantity,unfilled_quantity,timestamp
MEI,95075434792,buy,9.38,5300,5300,0,2023-06-15 11:15:01.616525
MEI,41019503903,buy,9.38,106000,106000,0,2023-06-15 10:07:01.942394
MEI,76149498058,buy,9.38,9600,9600,0,2023-06-15 10:38:03.744754
MEI,26993269908,buy,9.38,106700,106700,0,2023-06-15 13:26:03.219658
MEI,14261675192,buy,9.38,89000,89000,0,2023-06-15 14:37:45.777273
MEI,83407065781,buy,9.38,109700,109700,0,2023-06-15 11:02:32.408887
MEI,58415779283,buy,9.38,90100,90100,0,2023-06-15 14:31:28.084242
MEI,25142120538,buy,9.38,53000,53000,0,2023-06-15 10:18:03.941040
MEI,97394296794,buy,9.38,173600,173600,0,2023-06-15 13:17:18.960703
MEI,71236166981,buy,9.38,5600,5600,0,2023-06-15 10:34:59.731372
MEI,87315057647,buy,9.38,6300,6300,0,2023-06-15 10:45:35.617032
MEI,84997887997,buy,9.38,5600,5600,0,2023-06-15 13:32:06.152066
MEI,83071271966,buy,9.38,53100,53100,0,2023-06-15 14:46:09.215650
MEI,14833475554,buy,9.38,52200,52200,0,2023-06-15 09:59:41.301182
MEI,37903140382,buy,9.38,2023500,2023500,0,2023-06-15 10:20:49.023915
MEI,30121078666,buy,9.38,95100,95100,0,2023-06-15 10:36:13.751772
MEI,65367551459,buy,9.38,2212000,2212000,0,2023-06-15 10:37:56.825173
MEI,31754587017,buy,9.38,9700,9700,0,2023-06-15 13:04:46.743578
MEI,57737685178,buy,9.38,91700,91700,0,2023-06-15 13:15:18.908309
MEI,74134193251,buy,9.38,5900,5900,0,2023-06-15 10:24:45.911581
MEI,21491613921,buy,9.38,8000,8000,0,2023-06-15 10:50:29.870003
MEI,22807065463,buy,9.38,1458300,1458300,0,2023-06-15 09:55:06.455017
MEI,74214684111,buy,9.38,9900,9900,0,2023-06-15 13:26:02.273659
MEI,67804267797,buy,9.38,171600,171600,0,2023-06-15 09:32:00.148451
MEI,47574883677,buy,9.38,238800,238800,0,2023-06-15 09:52:03.834320
MEI,17763391970,buy,9.38,104500,104500,0,2023-06-15 10:09:02.781716
MEI,17307846548,buy,9.38,234600,234600,0,2023-06-15 13:04:19.991451
MEI,89850563376,buy,9.38,90200,90200,0,2023-06-15 13:04:17.140758
MEI,86019026911,buy,9.38,5700,5700,0,2023-06-15 13:23:21.786600
MEI,41085316306,buy,9.38,1743700,1743700,0,2023-06-15 10:12:18.419768
MEI,51680020844,buy,9.38,104000,104000,0,2023-06-15 11:26:22.772423
MEI,58968627714,buy,9.38,51200,51200,0,2023-06-15 10:32:24.015589
MEI,95973011833,buy,9.38,313400,313400,0,2023-06-15 13:02:25.448433
MEI,10495757594,buy,9.38,8600,8600,0,2023-06-15 13:24:10.335681
MEI,12396165581,buy,9.38,104600,104600,0,2023-06-15 09:51:38.872569
MEI,45442094483,buy,9.38,9200,9200,0,2023-06-15 13:21:11.751402
MEI,87445944688,buy,9.38,249300,249300,0,2023-06-15 14:55:07.580934
MEI,11879544818,buy,9.38,217700,217700,0,2023-06-15 14:58:11.370081
MEI,93521986652,buy,9.38,94200,94200,0,2023-06-15 11:01:27.597206
MEI,65659043523,buy,9.38,6700,6700,0,2023-06-15 13:28:12.785340
MEI,83581995503,buy,9.38,215900,215900,0,2023-06-15 13:29:41.219654
MEI,52110146860,buy,9.38,109700,109700,0,2023-06-15 10:12:58.823062
MEI,60958786199,buy,9.38,9300,9300,0,2023-06-15 10:58:05.615234
MEI,38806758301,buy,9.38,5700,5700,0,2023-06-15 13:06:49.762129
MEI,20654184899,buy,9.38,9700,9700,0,2023-06-15 13:22:22.218192
MEI,79967437531,buy,9.38,6000,6000,0,2023-06-15 14:00:29.875660
MEI,14636916508,buy,9.38,112900,112900,0,2023-06-15 14:09:52.985062
MEI,93427007220,buy,9.38,5100,5100,0,2023-06-15 10:01:02.379451
MEI,98338614723,buy,9.38,5500,5500,0,2023-06-15 11:21:33.324493
MEI,91900676843,buy,9.38,90200,90200,0,2023-06-15 09:45:34.398480
MEI,13538988864,buy,9.38,5800,5800,0,2023-06-15 13:11:27.059171
MEI,66742531726,buy,9.38,152000,152000,0,2023-06-15 14:14:41.716691
MEI,38880261328,buy,9.38,5700,5700,0,2023-06-15 13:16:36.820372
MEI,82205760068,buy,9.38,9100,9100,0,2023-06-15 09:31:22.626326
MEI,79823307559,buy,9.38,1097300,1097300,0,2023-06-15 10:17:06.089097
MEI,76913221462,buy,9.38,55400,55400,0,2023-06-15 09:33:25.275633
MEI,37691840152,buy,9.38,542400,542400,0,2023-06-15 13:16:29.865456
MEI,94629777407,buy,9.38,9200,9200,0,2023-06-15 14:12:19.269590
MEI,50589335038,buy,9.38,53900,53900,0,2023-06-15 10:14:31.775306
MEI,21140594560,buy,9.38,112000,112000,0,2023-06-15 10:53:33.782433
MEI,16553474291,buy,9.38,87400,87400,0,2023-06-15 14:02:16.711484
MEI,67751256634,buy,9.38,10300,10300,0,2023-06-15 14:38:07.835130
MEI,72450088251,buy,9.38,58300,58300,0,2023-06-15 14:56:13.568108
MEI,97191298550,buy,9.38,117800,117800,0,2023-06-15 13:53:17.516309
MEI,99371322029,buy,9.38,215100,215100,0,2023-06-15 10:15:50.876300
MEI,84310833175,buy,9.38,926700,1464700,538000,2023-06-15 11:07:35.774756
MEI,ZYF,sell,9.38,983800,983800,0,2023-06-15 10:01:00.118962
MEI,13502770246,sell,9.38,983800,983800,0,2023-06-15 10:07:36.276086
MEI,ZYF,sell,9.38,983800,983800,0,2023-06-15 13:30:26.168519
MEI,ZYF,sell,9.38,983800,983800,0,2023-06-15 13:37:27.040530
MEI,ZYF,sell,9.38,109500,109500,0,2023-06-15 10:20:19.392755
MEI,20470832907,sell,9.38,109500,109500,0,2023-06-15 13:32:03.846047
MEI,ZYF,sell,9.38,109500,109500,0,2023-06-15 13:33:38.801502
MEI,ZYF,sell,9.38,109500,109500,0,2023-06-15 14:27:10.567389
MEI,62917782677,sell,9.38,222000,222000,0,2023-06-15 13:18:08.484496
MEI,ZYF,sell,9.38,222000,222000,0,2023-06-15 13:43:11.536318
MEI,ZYF,sell,9.38,222000,222000,0,2023-06-15 14:14:49.698908
MEI,ZYF,sell,9.38,222000,222000,0,2023-06-15 14:26:00.970090
MEI,ZYF,sell,9.38,113700,113700,0,2023-06-15 11:06:06.083925
MEI,ZYF,sell,9.38,113700,113700,0,2023-06-15 14:09:08.038841
MEI,42255287627,sell,9.38,113700,113700,0,2023-06-15 14:28:06.169712
MEI,ZYF,sell,9.38,113700,113700,0,2023-06-15 14:54:16.094662
MEI,ZYF,sell,9.38,172400,172400,0,2023-06-15 10:33:09.661482
MEI,ZYF,sell,9.38,172400,172400,0,2023-06-15 13:10:51.969099
MEI,ZYF,sell,9.38,172400,172400,0,2023-06-15 13:45:14.105623
MEI,33237992000,sell,9.38,172400,172400,0,2023-06-15 14:13:01.015154
MEI,29569671163,sell,9.38,107800,107800,0,2023-06-15 10:06:01.349503
MEI,ZYF,sell,9.38,107800,107800,0,2023-06-15 10:36:08.412445
MEI,ZYF,sell,9.38,107800,107800,0,2023-06-15 11:04:14.280129
MEI,ZYF,sell,9.38,107800,107800,0,2023-06-15 13:29:10.489389
MEI,84043496210,sell,9.38,82200,82200,0,2023-06-15 10:20:45.118528
MEI,ZYF,sell,9.38,82200,82200,0,2023-06-15 13:15:06.507589
MEI,ZYF,sell,9.38,82200,82200,0,2023-06-15 14:10:02.225354
MEI,ZYF,sell,9.38,82200,82200,0,2023-06-15 14:54:10.805287
MEI,ZYF,sell,9.38,56200,56200,0,2023-06-15 11:18:07.245537
MEI,99717074794,sell,9.38,56200,56200,0,2023-06-15 11:28:54.798592
MEI,ZYF,sell,9.38,56200,56200,0,2023-06-15 13:08:05.872723
MEI,ZYF,sell,9.38,56200,56200,0,2023-06-15 13:58:28.817431
MEI,ZYF,sell,9.38,127200,127200,0,2023-06-15 10:32:24.435354
MEI,24904545652,sell,9.38,127200,127200,0,2023-06-15 11:08:35.056830
MEI,ZYF,sell,9.38,127200,127200,0,2023-06-15 11:13:44.425764
MEI,ZYF,sell,9.38,127200,127200,0,2023-06-15 14:14:39.531919
MEI,ZYF,sell,9.38,95000,95000,0,2023-06-15 09:34:16.606735
MEI,ZYF,sell,9.38,95000,95000,0,2023-06-15 09:58:06.572304
MEI,52945767825,sell,9.38,95000,95000,0,2023-06-15 13:50:53.142042
MEI,ZYF,sell,9.38,95000,95000,0,2023-06-15 13:59:55.779762
MEI,ZYF,sell,9.38,113500,113500,0,2023-06-15 10:17:40.763690
MEI,ZYF,sell,9.38,113500,113500,0,2023-06-15 13:11:48.731836
MEI,ZYF,sell,9.38,113500,113500,0,2023-06-15 13:33:24.842766
MEI,41464200343,sell,9.38,113500,113500,0,2023-06-15 13:58:12.744398
MEI,ZYF,sell,9.38,535700,535700,0,2023-06-15 09:56:45.751747
MEI,25901251490,sell,9.38,535700,535700,0,2023-06-15 10:14:22.221989
MEI,ZYF,sell,9.38,535700,535700,0,2023-06-15 14:09:49.871133
MEI,ZYF,sell,9.38,535700,535700,0,2023-06-15 14:33:31.483933
MEI,ZYF,sell,9.38,104600,104600,0,2023-06-15 09:33:11.587284
MEI,75746469277,sell,9.38,108300,108300,0,2023-06-15 09:50:36.569443
MEI,ZYF,sell,9.38,108300,108300,0,2023-06-15 10:11:23.933595
MEI,25367177125,sell,9.38,104600,104600,0,2023-06-15 10:13:55.125617
MEI,ZYF,sell,9.38,104600,104600,0,2023-06-15 10:16:07.830245
MEI,ZYF,sell,9.38,108300,108300,0,2023-06-15 13:26:28.737211
MEI,ZYF,sell,9.38,104600,104600,0,2023-06-15 14:07:40.636015
MEI,ZYF,sell,9.38,108300,108300,0,2023-06-15 14:16:28.754208
MEI,ZYF,sell,9.38,114800,114800,0,2023-06-15 09:40:05.511638
MEI,ZYF,sell,9.38,113000,113000,0,2023-06-15 09:40:13.192356
MEI,ZYF,sell,9.38,113000,113000,0,2023-06-15 09:56:21.537100
MEI,ZYF,sell,9.38,113000,113000,0,2023-06-15 09:59:41.041005
MEI,ZYF,sell,9.38,114800,114800,0,2023-06-15 11:24:00.901333
MEI,35851834555,sell,9.38,113000,113000,0,2023-06-15 13:20:17.418178
MEI,ZYF,sell,9.38,114800,114800,0,2023-06-15 13:45:50.905568
MEI,81883675464,sell,9.38,114800,114800,0,2023-06-15 14:00:14.553822
MEI,ZYF,sell,9.38,97100,97100,0,2023-06-15 09:52:45.181237
MEI,ZYF,sell,9.38,97100,97100,0,2023-06-15 10:21:22.983422
MEI,61859142934,sell,9.38,97100,97100,0,2023-06-15 10:29:24.933320
MEI,ZYF,sell,9.38,97100,97100,0,2023-06-15 14:08:45.573251
MEI,33944813580,sell,9.38,110600,110600,0,2023-06-15 09:44:40.822795
MEI,ZYF,sell,9.38,110600,110600,0,2023-06-15 10:39:59.072259
MEI,ZYF,sell,9.38,110600,110600,0,2023-06-15 11:13:46.319198
MEI,ZYF,sell,9.38,110600,110600,0,2023-06-15 14:33:32.477249
MEI,ZYF,sell,9.38,105800,105800,0,2023-06-15 09:39:17.190959
MEI,29278846182,sell,9.38,105800,105800,0,2023-06-15 10:24:50.118195
MEI,ZYF,sell,9.38,94100,94100,0,2023-06-15 10:28:35.569028
MEI,52519967504,sell,9.38,94100,94100,0,2023-06-15 10:31:41.783306
MEI,ZYF,sell,9.38,105800,105800,0,2023-06-15 13:19:37.724380
MEI,ZYF,sell,9.38,105800,105800,0,2023-06-15 13:21:10.273844
MEI,ZYF,sell,9.38,94100,94100,0,2023-06-15 14:36:26.308744
MEI,ZYF,sell,9.38,94100,94100,0,2023-06-15 14:55:30.249549
MEI,ZYF,sell,9.38,12100,12100,0,2023-06-15 10:15:04.519635
MEI,41789270261,sell,9.38,12100,12100,0,2023-06-15 11:00:01.604388
MEI,ZYF,sell,9.38,12100,12100,0,2023-06-15 13:15:55.208898
MEI,ZYF,sell,9.38,12100,12100,0,2023-06-15 14:45:16.782986
MEI,ZYF,sell,9.38,115100,115100,0,2023-06-15 09:41:17.030769
MEI,61389888029,sell,9.38,115100,115100,0,2023-06-15 11:20:07.406402
MEI,ZYF,sell,9.38,115100,115100,0,2023-06-15 13:34:05.556974
MEI,ZYF,sell,9.38,115100,115100,0,2023-06-15 13:42:37.368695
MEI,ZYF,sell,9.38,207600,207600,0,2023-06-15 09:31:10.763241
MEI,ZYF,sell,9.38,207600,207600,0,2023-06-15 11:02:09.204005
MEI,ZYF,sell,9.38,207600,207600,0,2023-06-15 13:14:54.714541
MEI,45751427867,sell,9.38,207600,207600,0,2023-06-15 13:48:03.269066
MEI,ZYF,sell,9.38,140200,140200,0,2023-06-15 10:40:57.503227
MEI,ZYF,sell,9.38,140200,140200,0,2023-06-15 13:02:16.431064
MEI,23384837453,sell,9.38,140200,140200,0,2023-06-15 13:48:30.593479
MEI,ZYF,sell,9.38,140200,140200,0,2023-06-15 14:26:50.743436
CGEI,99782720273,buy,9.6,124200,124200,0,2023-06-15 10:17:26.497050
CGEI,61389888029,buy,9.6,155800,155800,0,2023-06-15 11:21:08.820110
CGEI,78948527637,buy,9.6,153200,153200,0,2023-06-15 14:20:58.992670
CGEI,43022402800,buy,9.6,99100,99100,0,2023-06-15 09:45:25.421534
CGEI,17991223664,buy,9.6,132000,132000,0,2023-06-15 10:29:41.219415
CGEI,93353037559,buy,9.6,1295700,1295700,0,2023-06-15 13:52:24.656859
CGEI,83879940631,buy,9.6,70200,70200,0,2023-06-15 14:38:48.732448
CGEI,85426173815,buy,9.6,129700,129700,0,2023-06-15 14:38:56.116984
CGEI,96110050012,buy,9.6,119800,119800,0,2023-06-15 13:21:52.944720
CGEI,92117200453,buy,9.6,123500,123500,0,2023-06-15 14:29:40.435381
CGEI,38690319298,buy,9.6,84900,84900,0,2023-06-15 11:02:27.302602
CGEI,13726502735,buy,9.6,1321600,1321600,0,2023-06-15 11:03:32.415455
CGEI,33306385742,buy,9.6,79500,79500,0,2023-06-15 14:19:29.278197
CGEI,53464880944,buy,9.6,84700,84700,0,2023-06-15 09:55:58.653363
CGEI,94629777407,buy,9.6,78300,78300,0,2023-06-15 10:15:08.672017
CGEI,72679882787,buy,9.6,76900,76900,0,2023-06-15 14:00:55.503343
CGEI,21492868157,buy,9.6,88900,88900,0,2023-06-15 10:10:38.425672
CGEI,16704257100,buy,9.6,131600,131600,0,2023-06-15 13:46:14.994787
CGEI,74487748078,buy,9.6,100100,100100,0,2023-06-15 14:26:50.050373
CGEI,60958786199,buy,9.6,127900,127900,0,2023-06-15 11:19:36.338104
CGEI,83307643692,buy,9.6,82400,82400,0,2023-06-15 09:31:12.624750
CGEI,19023219592,buy,9.6,79100,79100,0,2023-06-15 10:53:46.575955
CGEI,49936240218,buy,9.6,143000,143000,0,2023-06-15 10:14:36.750253
CGEI,74109258330,buy,9.6,131200,131200,0,2023-06-15 10:56:41.407385
CGEI,75480377078,buy,9.6,80400,80400,0,2023-06-15 13:01:10.437478
CGEI,92435351068,buy,9.6,783600,783600,0,2023-06-15 13:30:03.123739
CGEI,42819824470,buy,9.6,110300,110300,0,2023-06-15 13:33:07.924471
CGEI,95472966517,buy,9.6,85700,85700,0,2023-06-15 13:22:34.976005
CGEI,38230792749,buy,9.6,84100,84100,0,2023-06-15 13:47:58.411027
CGEI,75680675866,buy,9.6,125400,125400,0,2023-06-15 10:46:57.133161
CGEI,15394414297,buy,9.6,86800,86800,0,2023-06-15 10:51:39.787107
CGEI,92816541204,buy,9.6,77700,77700,0,2023-06-15 14:15:07.040261
CGEI,44306786267,buy,9.6,137100,137100,0,2023-06-15 09:45:54.013444
CGEI,39135151259,buy,9.6,82900,82900,0,2023-06-15 09:55:59.602259
CGEI,75011303082,buy,9.6,122800,122800,0,2023-06-15 10:52:27.727504
CGEI,70896125380,buy,9.6,85100,85100,0,2023-06-15 11:25:42.624816
CGEI,43665216872,buy,9.6,126900,126900,0,2023-06-15 11:11:06.773855
CGEI,51545908993,buy,9.6,85300,85300,0,2023-06-15 10:13:39.186594
CGEI,71527145805,buy,9.6,83900,83900,0,2023-06-15 10:22:24.019903
CGEI,33237992000,buy,9.6,103600,103600,0,2023-06-15 10:48:28.920970
CGEI,88595095940,buy,9.6,82300,82300,0,2023-06-15 14:43:49.853650
CGEI,19138803449,buy,9.6,133100,133100,0,2023-06-15 11:16:10.435653
CGEI,84712047480,buy,9.6,81000,81000,0,2023-06-15 13:00:17.552549
CGEI,97791372404,buy,9.6,128600,128600,0,2023-06-15 10:44:18.215836
CGEI,81366442398,buy,9.6,81700,81700,0,2023-06-15 13:12:14.520479
CGEI,11122220668,buy,9.6,80900,80900,0,2023-06-15 14:11:31.573418
CGEI,35837116114,buy,9.6,173300,173300,0,2023-06-15 10:06:27.763699
CGEI,57612414987,buy,9.6,141600,141600,0,2023-06-15 14:18:36.597634
CGEI,60683978826,buy,9.6,53500,53500,0,2023-06-15 09:31:03.212271
CGEI,60382105907,buy,9.6,143500,143500,0,2023-06-15 09:43:37.581904
CGEI,48548594416,buy,9.6,776200,776200,0,2023-06-15 14:42:07.918066
CGEI,26525204622,buy,9.6,139000,139000,0,2023-06-15 13:05:46.781755
CGEI,58052725174,buy,9.6,78500,78500,0,2023-06-15 13:50:54.539971
CGEI,69430868781,buy,9.6,82400,82400,0,2023-06-15 13:55:19.054643
CGEI,83445171136,buy,9.6,145200,145200,0,2023-06-15 10:11:51.111291
CGEI,13538988864,buy,9.6,130500,130500,0,2023-06-15 10:54:06.031477
CGEI,15476317174,buy,9.6,1000100,1000100,0,2023-06-15 11:06:39.638593
CGEI,36628867090,buy,9.6,70800,70800,0,2023-06-15 10:53:20.505791
CGEI,25367177125,buy,9.6,196400,196400,0,2023-06-15 13:18:12.887425
CGEI,35011530772,buy,9.6,308900,308900,0,2023-06-15 14:13:04.690724
CGEI,11333599141,buy,9.6,130400,130400,0,2023-06-15 14:31:19.475912
CGEI,58583171529,buy,9.6,86700,86700,0,2023-06-15 14:48:46.519281
CGEI,12361838557,buy,9.6,221400,221400,0,2023-06-15 09:43:24.661476
CGEI,73264505917,buy,9.6,822000,822000,0,2023-06-15 13:44:17.584914
CGEI,54686449083,buy,9.6,140200,140200,0,2023-06-15 14:57:42.425492
CGEI,58754900990,buy,9.6,128200,128200,0,2023-06-15 09:48:06.123596
CGEI,92638060217,buy,9.6,118400,118400,0,2023-06-15 13:35:11.019032
CGEI,47514256075,buy,9.6,53600,53600,0,2023-06-15 14:34:48.006538
CGEI,71178502526,buy,9.6,137000,137000,0,2023-06-15 09:32:05.390091
CGEI,93521986652,buy,9.6,833300,833300,0,2023-06-15 11:14:51.877362
CGEI,70182749572,buy,9.6,94700,94700,0,2023-06-15 14:49:04.477172
CGEI,77112871374,buy,9.6,152500,152500,0,2023-06-15 09:40:17.068485
CGEI,43838974176,buy,9.6,90800,90800,0,2023-06-15 10:46:04.519649
CGEI,99360887564,buy,9.6,81500,81500,0,2023-06-15 10:47:44.841752
CGEI,83089469059,buy,9.6,74600,74600,0,2023-06-15 14:15:25.328742
CGEI,55503246178,buy,9.6,88200,88200,0,2023-06-15 11:29:30.999046
CGEI,17923845634,buy,9.6,148400,148400,0,2023-06-15 14:27:36.432906
CGEI,78233375206,buy,9.6,813400,813400,0,2023-06-15 09:56:28.708647
CGEI,18112277402,buy,9.6,85500,85500,0,2023-06-15 11:05:54.417565
CGEI,40232921379,buy,9.6,130500,130500,0,2023-06-15 11:25:36.909156
CGEI,46471627785,buy,9.6,134800,134800,0,2023-06-15 13:16:50.397659
CGEI,84865233778,buy,9.6,65200,65200,0,2023-06-15 13:37:29.136738
CGEI,73389879308,buy,9.6,129300,129300,0,2023-06-15 14:06:11.887703
CGEI,49757711136,buy,9.6,83800,83800,0,2023-06-15 14:11:36.904912
CGEI,94609594557,buy,9.6,87800,87800,0,2023-06-15 14:43:22.865672
CGEI,27151462736,buy,9.6,83600,83600,0,2023-06-15 09:35:25.722809
CGEI,88237060993,buy,9.6,110700,110700,0,2023-06-15 14:38:05.767647
CGEI,55952617157,buy,9.6,216600,216600,0,2023-06-15 11:26:13.751114
CGEI,83071271966,buy,9.6,770300,770300,0,2023-06-15 11:20:05.160176
CGEI,73545994958,buy,9.6,82700,82700,0,2023-06-15 11:29:40.240868
CGEI,59255167650,buy,9.6,135100,135100,0,2023-06-15 14:27:48.205255
CGEI,27769202330,buy,9.6,84300,84300,0,2023-06-15 09:44:18.456485
CGEI,12230990767,buy,9.6,79600,79600,0,2023-06-15 13:11:53.179174
CGEI,24270365556,buy,9.6,82200,82200,0,2023-06-15 14:03:39.128758
CGEI,85916747791,buy,9.6,85100,85100,0,2023-06-15 14:27:31.927297
CGEI,ZYF,sell,9.6,105200,105200,0,2023-06-15 10:00:07.215584
CGEI,19648735501,sell,9.6,105200,105200,0,2023-06-15 10:22:15.171450
CGEI,ZYF,sell,9.6,105200,105200,0,2023-06-15 13:12:47.184561
CGEI,ZYF,sell,9.6,105200,105200,0,2023-06-15 14:22:30.471255
CGEI,76272143667,sell,9.6,56800,56800,0,2023-06-15 13:42:13.919221
CGEI,ZYF,sell,9.6,56800,56800,0,2023-06-15 14:17:41.985342
CGEI,ZYF,sell,9.6,56800,56800,0,2023-06-15 14:48:24.592961
CGEI,ZYF,sell,9.6,56800,56800,0,2023-06-15 14:49:28.627420
CGEI,ZYF,sell,9.6,1156600,1156600,0,2023-06-15 09:47:30.695022
CGEI,ZYF,sell,9.6,1156600,1156600,0,2023-06-15 10:39:36.376122
CGEI,ZYF,sell,9.6,1156600,1156600,0,2023-06-15 13:24:43.471195
CGEI,79028178595,sell,9.6,1156600,1156600,0,2023-06-15 13:51:06.019877
CGEI,ZYF,sell,9.6,2118000,2118000,0,2023-06-15 11:02:47.865685
CGEI,ZYF,sell,9.6,2118000,2118000,0,2023-06-15 14:19:29.334062
CGEI,91580459955,sell,9.6,2118000,2118000,0,2023-06-15 14:20:04.651418
CGEI,ZYF,sell,9.6,2118000,2118000,0,2023-06-15 14:59:02.601246
CGEI,ZYF,sell,9.6,518500,518500,0,2023-06-15 10:28:24.319148
CGEI,ZYF,sell,9.6,518500,518500,0,2023-06-15 10:35:31.230965
CGEI,87832393923,sell,9.6,518500,518500,0,2023-06-15 11:15:38.056872
CGEI,ZYF,sell,9.6,518500,518500,0,2023-06-15 13:02:02.901487
CGEI,ZYF,sell,9.6,104700,104700,0,2023-06-15 09:38:22.385738
CGEI,65130133433,sell,9.6,104700,104700,0,2023-06-15 10:08:04.259595
CGEI,ZYF,sell,9.6,104700,104700,0,2023-06-15 10:15:54.805695
CGEI,ZYF,sell,9.6,104700,104700,0,2023-06-15 14:39:50.261235
CGEI,33918860334,sell,9.6,100600,100600,0,2023-06-15 09:47:08.356395
CGEI,ZYF,sell,9.6,100600,100600,0,2023-06-15 09:53:30.901168
CGEI,ZYF,sell,9.6,45600,45600,0,2023-06-15 10:04:14.000990
CGEI,ZYF,sell,9.6,100600,100600,0,2023-06-15 10:13:35.115530
CGEI,ZYF,sell,9.6,45600,45600,0,2023-06-15 13:01:30.931481
CGEI,ZYF,sell,9.6,100600,100600,0,2023-06-15 13:37:39.559948
CGEI,38411752339,sell,9.6,45600,45600,0,2023-06-15 14:37:52.792414
CGEI,ZYF,sell,9.6,45600,45600,0,2023-06-15 14:57:25.381829
CGEI,24817759643,sell,9.6,216400,216400,0,2023-06-15 09:55:24.785143
CGEI,ZYF,sell,9.6,216400,216400,0,2023-06-15 10:50:33.528697
CGEI,ZYF,sell,9.6,216400,216400,0,2023-06-15 11:28:38.331699
CGEI,ZYF,sell,9.6,216400,216400,0,2023-06-15 14:20:31.526050
CGEI,ZYF,sell,9.6,275200,1217300,942100,2023-06-15 09:39:48.026592
EREI,60621697035,buy,11.9,80800,80800,0,2023-06-15 09:36:59.524730
EREI,16704257100,buy,11.9,45900,45900,0,2023-06-15 13:25:56.106501
EREI,41431924424,buy,11.9,150600,150600,0,2023-06-15 10:27:06.749791
EREI,18723484978,buy,11.9,21600,21600,0,2023-06-15 13:05:39.669305
EREI,42753676274,buy,11.9,49600,49600,0,2023-06-15 13:48:12.367755
EREI,43582908576,buy,11.9,29900,29900,0,2023-06-15 09:55:49.721082
EREI,36628867090,buy,11.9,24400,24400,0,2023-06-15 11:15:37.193848
EREI,83071271966,buy,11.9,421200,421200,0,2023-06-15 13:59:29.111906
EREI,71711251147,buy,11.9,467800,467800,0,2023-06-15 10:11:19.326493
EREI,74214684111,buy,11.9,30600,30600,0,2023-06-15 13:28:30.316307
EREI,82516860108,buy,11.9,1597200,1597200,0,2023-06-15 09:32:57.277033
EREI,84223796359,buy,11.9,253100,253100,0,2023-06-15 09:35:15.315486
EREI,74134193251,buy,11.9,29500,29500,0,2023-06-15 09:57:02.456077
EREI,66742531726,buy,11.9,118100,118100,0,2023-06-15 10:04:17.257032
EREI,39616304277,buy,11.9,28700,28700,0,2023-06-15 10:16:58.701232
EREI,98338614723,buy,11.9,43100,43100,0,2023-06-15 14:11:29.450520
EREI,29665345618,buy,11.9,30200,30200,0,2023-06-15 11:20:46.295634
EREI,65869298244,buy,11.9,44000,44000,0,2023-06-15 10:22:03.721105
EREI,96787987095,buy,11.9,47500,47500,0,2023-06-15 13:48:19.483908
EREI,41789270261,buy,11.9,95600,95600,0,2023-06-15 09:40:27.458710
EREI,12230990767,buy,11.9,27500,27500,0,2023-06-15 14:24:06.403001
