stock_code,user_id,direction,executed_price,executed_quantity,original_quantity,unfilled_quantity,timestamp
EREI,73264505917,buy,11.9,287500,287500,0,2023-06-15 10:59:29.720125
EREI,96675000715,buy,11.9,294000,294000,0,2023-06-15 13:24:28.117846
EREI,15936138124,buy,11.9,90400,90400,0,2023-06-15 10:03:23.577896
EREI,40741706657,buy,11.9,84100,84100,0,2023-06-15 10:40:29.959217
EREI,74694558851,buy,11.9,51000,51000,0,2023-06-15 11:24:45.751076
EREI,21457572365,buy,11.9,28200,28200,0,2023-06-15 11:05:36.667632
EREI,24063664460,buy,11.9,810700,810700,0,2023-06-15 09:45:28.500147
EREI,33843469249,buy,11.9,29500,29500,0,2023-06-15 13:16:23.282688
EREI,13807252320,buy,11.9,81100,81100,0,2023-06-15 09:50:38.706280
EREI,72111245156,buy,11.9,31300,31300,0,2023-06-15 14:44:29.455344
EREI,83445171136,buy,11.9,32000,32000,0,2023-06-15 13:34:18.577135
EREI,14746977810,buy,11.9,221400,221400,0,2023-06-15 10:10:13.782563
EREI,27769202330,buy,11.9,47000,47000,0,2023-06-15 11:02:45.570820
EREI,93531157884,buy,11.9,29600,29600,0,2023-06-15 09:56:33.923188
EREI,94629777407,buy,11.9,28500,28500,0,2023-06-15 14:34:11.988213
EREI,76005149614,buy,11.9,43500,43500,0,2023-06-15 09:40:48.067043
EREI,22755586181,buy,11.9,30000,30000,0,2023-06-15 13:23:53.108862
EREI,76931714575,buy,11.9,169500,169500,0,2023-06-15 10:56:01.247555
EREI,50519660324,buy,11.9,48000,48000,0,2023-06-15 14:51:03.955272
EREI,72360475841,buy,11.9,831800,831800,0,2023-06-15 13:02:06.575757
EREI,42488589581,buy,11.9,29700,29700,0,2023-06-15 10:46:18.269260
EREI,26061074164,buy,11.9,88100,88100,0,2023-06-15 13:13:11.093910
EREI,29853738887,buy,11.9,432100,432100,0,2023-06-15 10:19:28.907892
EREI,13726502735,buy,11.9,303700,303700,0,2023-06-15 10:47:08.972657
EREI,44306786267,buy,11.9,30800,30800,0,2023-06-15 14:03:12.297209
EREI,57270767875,buy,11.9,299100,299100,0,2023-06-15 14:51:31.087093
EREI,69768295193,buy,11.9,821700,821700,0,2023-06-15 10:44:05.421983
EREI,20654184899,buy,11.9,30300,30300,0,2023-06-15 11:05:47.173376
EREI,29278846182,buy,11.9,245500,245500,0,2023-06-15 13:03:03.229179
EREI,87832393923,buy,11.9,681400,681400,0,2023-06-15 13:36:37.185938
EREI,43665216872,buy,11.9,28500,28500,0,2023-06-15 10:11:27.710026
EREI,51172581584,buy,11.9,74100,74100,0,2023-06-15 10:47:13.348409
EREI,38946804573,buy,11.9,127800,127800,0,2023-06-15 10:14:22.162191
EREI,31207487730,buy,11.9,30300,30300,0,2023-06-15 13:08:05.394412
EREI,27740897070,buy,11.9,28500,28500,0,2023-06-15 13:56:33.050089
EREI,96045251636,sell,11.9,148100,148100,0,2023-06-15 10:16:59.949193
EREI,57914306978,sell,11.9,189200,189200,0,2023-06-15 10:59:23.716848
EREI,39131281454,sell,11.9,49200,49200,0,2023-06-15 13:19:50.481756
EREI,24249672888,sell,11.9,93900,93900,0,2023-06-15 13:52:24.451841
EREI,64050481312,sell,11.9,904200,904200,0,2023-06-15 11:11:15.197354
EREI,48968490169,sell,11.9,788100,788100,0,2023-06-15 10:39:48.238264
EREI,49711693360,sell,11.9,83000,83000,0,2023-06-15 13:48:28.807882
EREI,38492943556,sell,11.9,95200,95200,0,2023-06-15 10:41:29.099420
EREI,74492011649,sell,11.9,93700,93700,0,2023-06-15 14:06:49.124448
EREI,85785286898,sell,11.9,1376100,1376100,0,2023-06-15 13:20:18.645609
EREI,25109296217,sell,11.9,86300,86300,0,2023-06-15 11:17:47.605017
EREI,53184982394,sell,11.9,862500,862500,0,2023-06-15 10:30:34.098001
EREI,21877939718,sell,11.9,911100,911100,0,2023-06-15 13:03:47.758414
EREI,12001214030,sell,11.9,94000,94000,0,2023-06-15 13:26:55.675603
EREI,36082979950,sell,11.9,1551100,1551100,0,2023-06-15 10:04:12.149342
EREI,82254645314,sell,11.9,129900,129900,0,2023-06-15 13:52:26.351397
EREI,74430384885,sell,11.9,415900,415900,0,2023-06-15 11:04:51.149730
EREI,86718008244,sell,11.9,889900,889900,0,2023-06-15 10:51:16.290703
EREI,83094107925,sell,11.9,129200,129200,0,2023-06-15 11:02:57.244751
EREI,61497679576,sell,11.9,174000,174000,0,2023-06-15 13:29:39.720098
EREI,85470661053,sell,11.9,804100,804100,0,2023-06-15 13:55:12.429521
EREI,98343470054,sell,11.9,174400,174400,0,2023-06-15 09:49:34.346317
EREI,60098018758,sell,11.9,42800,42800,0,2023-06-15 14:49:16.281885
EREI,58010151264,sell,11.9,71700,85900,14200,2023-06-15 13:24:30.518752
TSEI,96110050012,buy,5.56,28600,28600,0,2023-06-15 09:49:09.306144
TSEI,86599894184,buy,5.56,51800,51800,0,2023-06-15 13:49:54.866480
TSEI,39638094206,buy,5.56,1740400,1740400,0,2023-06-15 10:08:08.107454
TSEI,82889784010,buy,5.56,90600,90600,0,2023-06-15 11:19:13.619910
TSEI,45174044786,buy,5.56,27700,27700,0,2023-06-15 13:20:52.933866
TSEI,57908487610,buy,5.56,495600,495600,0,2023-06-15 13:03:27.157995
TSEI,83071271966,buy,5.56,286800,286800,0,2023-06-15 10:18:48.927245
TSEI,86233293484,buy,5.56,30400,30400,0,2023-06-15 11:14:55.753002
TSEI,44582146571,buy,5.56,168300,168300,0,2023-06-15 11:06:55.560724
TSEI,35927763195,buy,5.56,831200,831200,0,2023-06-15 11:16:22.424239
TSEI,11333599141,buy,5.56,30700,30700,0,2023-06-15 13:13:59.146393
TSEI,41149003178,buy,5.56,176500,176500,0,2023-06-15 11:10:24.482781
TSEI,50589335038,buy,5.56,289400,289400,0,2023-06-15 14:38:33.749544
TSEI,65269814442,buy,5.56,928400,928400,0,2023-06-15 14:00:35.056798
TSEI,74487748078,buy,5.56,24300,24300,0,2023-06-15 14:26:14.414616
TSEI,55503246178,buy,5.56,53400,53400,0,2023-06-15 10:49:05.763394
TSEI,24026501706,buy,5.56,30800,30800,0,2023-06-15 14:35:01.166385
TSEI,84865233778,buy,5.56,24500,24500,0,2023-06-15 14:49:25.607956
TSEI,26499282098,buy,5.56,53900,53900,0,2023-06-15 14:18:49.258630
TSEI,96939108814,buy,5.56,53600,53600,0,2023-06-15 10:15:10.694182
TSEI,90835889671,buy,5.56,31100,31100,0,2023-06-15 10:44:57.243434
TSEI,21308943568,buy,5.56,30900,30900,0,2023-06-15 14:06:20.464203
TSEI,38806758301,buy,5.56,50100,50100,0,2023-06-15 14:07:22.613365
TSEI,39616304277,buy,5.56,31700,31700,0,2023-06-15 14:23:50.561708
TSEI,81366442398,buy,5.56,31700,31700,0,2023-06-15 14:39:45.487275
TSEI,83663375145,buy,5.56,27800,27800,0,2023-06-15 11:05:59.229745
TSEI,83247944988,buy,5.56,299700,299700,0,2023-06-15 14:53:31.328532
TSEI,53464880944,buy,5.56,54100,54100,0,2023-06-15 10:31:46.579896
TSEI,43582908576,buy,5.56,53500,53500,0,2023-06-15 13:09:48.769211
TSEI,12504396640,buy,5.56,30600,30600,0,2023-06-15 09:50:25.042763
TSEI,13807252320,buy,5.56,85600,85600,0,2023-06-15 09:31:24.804489
TSEI,17406845799,buy,5.56,198700,198700,0,2023-06-15 10:17:10.732664
TSEI,88166001054,buy,5.56,26700,26700,0,2023-06-15 13:49:17.805825
TSEI,13525233782,buy,5.56,330600,330600,0,2023-06-15 14:55:48.167371
TSEI,21491613921,buy,5.56,27900,27900,0,2023-06-15 10:24:02.332300
TSEI,69910223413,buy,5.56,54300,54300,0,2023-06-15 13:13:39.905299
TSEI,73545994958,buy,5.56,50900,50900,0,2023-06-15 14:13:58.610178
TSEI,83445171136,buy,5.56,56500,56500,0,2023-06-15 14:33:42.116833
TSEI,25142120538,buy,5.56,482800,482800,0,2023-06-15 14:45:00.074756
TSEI,43665216872,buy,5.56,31300,31300,0,2023-06-15 09:42:59.788839
TSEI,48968490169,buy,5.56,1590200,1590200,0,2023-06-15 09:52:25.556632
TSEI,12230990767,buy,5.56,30700,30700,0,2023-06-15 10:12:08.279243
TSEI,27151462736,buy,5.56,51700,51700,0,2023-06-15 10:32:31.441838
TSEI,27604525631,buy,5.56,498700,498700,0,2023-06-15 13:46:57.551348
TSEI,31207487730,buy,5.56,53300,53300,0,2023-06-15 13:54:21.391207
TSEI,26664066972,buy,5.56,52300,52300,0,2023-06-15 10:31:45.141246
TSEI,75480377078,buy,5.56,51300,51300,0,2023-06-15 13:15:49.633174
TSEI,93427007220,buy,5.56,28400,28400,0,2023-06-15 13:16:55.300568
TSEI,85916747791,buy,5.56,52600,52600,0,2023-06-15 13:31:23.178366
TSEI,27740897070,buy,5.56,31300,31300,0,2023-06-15 14:19:11.487053
TSEI,85896190591,buy,5.56,27600,27600,0,2023-06-15 14:54:12.745553
TSEI,90085044756,buy,5.56,328400,328400,0,2023-06-15 09:46:56.887447
TSEI,88595095940,buy,5.56,52100,52100,0,2023-06-15 14:08:39.274702
TSEI,52030982230,buy,5.56,596800,596800,0,2023-06-15 14:37:33.926227
TSEI,20654184899,buy,5.56,53700,53700,0,2023-06-15 09:57:35.918577
TSEI,58583171529,buy,5.56,54500,54500,0,2023-06-15 11:21:37.208757
TSEI,85362876838,buy,5.56,28100,28100,0,2023-06-15 14:02:06.198474
TSEI,39386046472,buy,5.56,294700,294700,0,2023-06-15 09:31:49.447053
TSEI,78069100165,buy,5.56,34200,34200,0,2023-06-15 09:54:18.056729
TSEI,82205760068,buy,5.56,8000,31500,23500,2023-06-15 10:23:02.343975
TSEI,73259037090,sell,5.56,169900,169900,0,2023-06-15 09:47:34.588435
TSEI,ZYF,sell,5.56,169900,169900,0,2023-06-15 13:01:06.961774
TSEI,ZYF,sell,5.56,174200,174200,0,2023-06-15 09:32:33.902687
TSEI,ZYF,sell,5.56,47400,47400,0,2023-06-15 11:11:31.900149
TSEI,14833475554,sell,5.56,47400,47400,0,2023-06-15 13:39:40.014071
TSEI,25237734738,sell,5.56,174200,174200,0,2023-06-15 14:52:44.570819
TSEI,34570081404,sell,5.56,3780700,3780700,0,2023-06-15 13:03:46.548851
TSEI,ZYF,sell,5.56,3780700,3780700,0,2023-06-15 13:18:20.353673
TSEI,69249449486,sell,5.56,860500,860500,0,2023-06-15 10:45:21.419828
TSEI,ZYF,sell,5.56,251900,251900,0,2023-06-15 11:03:25.847621
TSEI,ZYF,sell,5.56,860500,860500,0,2023-06-15 11:22:18.475320
TSEI,30121078666,sell,5.56,251900,251900,0,2023-06-15 14:24:53.783670
TSEI,51172581584,sell,5.56,181600,181600,0,2023-06-15 13:37:25.388386
TSEI,ZYF,sell,5.56,181600,181600,0,2023-06-15 14:01:19.347709
TSEI,79233871795,sell,5.56,76900,76900,0,2023-06-15 13:20:58.678926
TSEI,ZYF,sell,5.56,76900,76900,0,2023-06-15 14:28:15.627380
TSEI,91779987390,sell,5.56,117900,117900,0,2023-06-15 13:12:06.591437
TSEI,ZYF,sell,5.56,117900,117900,0,2023-06-15 14:58:30.958557
FSEI,86718008244,buy,10.59,1845800,1845800,0,2023-06-15 11:10:23.935803
FSEI,94863881919,buy,10.59,77000,77000,0,2023-06-15 14:00:43.342229
FSEI,58976630584,buy,10.59,142000,142000,0,2023-06-15 14:07:35.432452
FSEI,20829711154,buy,10.59,175800,175800,0,2023-06-15 13:50:34.357568
FSEI,89902916020,buy,10.59,76000,76000,0,2023-06-15 14:40:47.840187
FSEI,33918860334,buy,10.59,129800,129800,0,2023-06-15 11:22:56.534408
FSEI,49711693360,buy,10.59,135200,135200,0,2023-06-15 13:41:59.390905
FSEI,95689374416,buy,10.59,109100,109100,0,2023-06-15 13:51:14.919901
FSEI,13548799342,buy,10.59,1267000,1267000,0,2023-06-15 14:56:57.835761
FSEI,47209693659,buy,10.59,92600,92600,0,2023-06-15 14:28:29.664752
FSEI,94780611882,buy,10.59,99200,99200,0,2023-06-15 10:01:07.989637
FSEI,71527145805,buy,10.59,78900,78900,0,2023-06-15 10:39:08.903377
FSEI,74013811049,buy,10.59,70300,70300,0,2023-06-15 13:05:20.965923
FSEI,39400499496,buy,10.59,71000,71000,0,2023-06-15 14:04:11.302765
FSEI,49047846008,buy,10.59,82300,82300,0,2023-06-15 13:56:48.633700
FSEI,88166001054,buy,10.59,64200,64200,0,2023-06-15 11:18:36.468748
FSEI,26283005591,buy,10.59,91100,91100,0,2023-06-15 14:42:37.353896
FSEI,56933868032,buy,10.59,1056400,1056400,0,2023-06-15 13:48:55.264632
FSEI,76005149614,buy,10.59,71900,71900,0,2023-06-15 09:35:44.024267
FSEI,39616304277,buy,10.59,76900,76900,0,2023-06-15 11:06:29.857768
FSEI,85470661053,buy,10.59,873800,873800,0,2023-06-15 13:36:08.353353
FSEI,83231426774,buy,10.59,136500,136500,0,2023-06-15 10:21:29.455355
FSEI,24473730972,buy,10.59,83300,83300,0,2023-06-15 13:17:11.428945
FSEI,93531157884,buy,10.59,78700,78700,0,2023-06-15 13:53:14.484813
FSEI,18693494171,buy,10.59,81300,81300,0,2023-06-15 10:45:36.315630
FSEI,20218637328,buy,10.59,132900,132900,0,2023-06-15 13:35:03.678074
FSEI,95334397009,buy,10.59,790500,790500,0,2023-06-15 11:26:41.279830
FSEI,43361140576,buy,10.59,142800,142800,0,2023-06-15 13:29:27.061995
FSEI,36514505064,buy,10.59,146300,146300,0,2023-06-15 10:23:16.020797
FSEI,52030982230,buy,10.59,901600,901600,0,2023-06-15 13:55:56.785736
FSEI,12800575864,buy,10.59,302000,302000,0,2023-06-15 09:44:46.734769
FSEI,67986090156,buy,10.59,94800,94800,0,2023-06-15 09:54:05.156135
FSEI,38263115080,buy,10.59,95500,95500,0,2023-06-15 09:46:50.583499
FSEI,36624578262,buy,10.59,99200,99200,0,2023-06-15 11:03:19.100011
FSEI,92916761973,buy,10.59,98000,98000,0,2023-06-15 13:52:55.357615
FSEI,37689292477,buy,10.59,732700,732700,0,2023-06-15 10:13:19.703950
FSEI,99729618747,buy,10.59,1819800,1819800,0,2023-06-15 09:36:50.335935
FSEI,89785734697,buy,10.59,98000,98000,0,2023-06-15 10:23:04.789790
FSEI,72330426129,buy,10.59,610700,610700,0,2023-06-15 09:39:49.593482
FSEI,49936240218,buy,10.59,87000,87000,0,2023-06-15 11:09:02.026091
FSEI,45491216384,buy,10.59,150500,150500,0,2023-06-15 13:52:37.783472
FSEI,39135151259,buy,10.59,80400,80400,0,2023-06-15 13:10:47.637317
FSEI,70955778282,buy,10.59,766300,766300,0,2023-06-15 10:33:42.109426
FSEI,23098749401,buy,10.59,935900,935900,0,2023-06-15 14:33:22.237181
FSEI,84997887997,sell,10.59,52300,52300,0,2023-06-15 09:43:36.155630
FSEI,ZYF,sell,10.59,52300,52300,0,2023-06-15 13:59:48.980812
FSEI,95472966517,sell,10.59,6700,6700,0,2023-06-15 14:02:01.219757
FSEI,ZYF,sell,10.59,6700,6700,0,2023-06-15 14:07:59.549549
FSEI,ZYF,sell,10.59,45700,45700,0,2023-06-15 10:43:45.365734
FSEI,83663375145,sell,10.59,45700,45700,0,2023-06-15 11:28:05.335475
FSEI,57116597530,sell,10.59,46700,46700,0,2023-06-15 10:17:27.865944
FSEI,92873967192,sell,10.59,50000,50000,0,2023-06-15 11:17:23.696475
FSEI,ZYF,sell,10.59,50000,50000,0,2023-06-15 11:26:23.528463
FSEI,ZYF,sell,10.59,46700,46700,0,2023-06-15 13:53:47.264516
FSEI,ZYF,sell,10.59,101600,101600,0,2023-06-15 13:06:21.181749
FSEI,71310526591,sell,10.59,101600,101600,0,2023-06-15 14:17:57.233962
FSEI,49757711136,sell,10.59,51900,51900,0,2023-06-15 09:31:30.975233
FSEI,ZYF,sell,10.59,50500,50500,0,2023-06-15 10:05:34.314189
FSEI,90835889671,sell,10.59,50500,50500,0,2023-06-15 13:20:39.074533
FSEI,ZYF,sell,10.59,51900,51900,0,2023-06-15 13:32:00.980008
FSEI,ZYF,sell,10.59,51700,51700,0,2023-06-15 10:14:03.792530
FSEI,97401607168,sell,10.59,51700,51700,0,2023-06-15 14:27:16.091032
FSEI,44306786267,sell,10.59,54100,54100,0,2023-06-15 10:18:32.244505
FSEI,ZYF,sell,10.59,54100,54100,0,2023-06-15 10:53:20.272494
FSEI,13713918206,sell,10.59,105500,105500,0,2023-06-15 09:55:00.207952
FSEI,84865233778,sell,10.59,40200,40200,0,2023-06-15 10:44:59.706350
FSEI,ZYF,sell,10.59,105500,105500,0,2023-06-15 11:06:28.780004
FSEI,ZYF,sell,10.59,40200,40200,0,2023-06-15 11:11:04.850750
FSEI,ZYF,sell,10.59,50700,50700,0,2023-06-15 14:01:11.721899
FSEI,13538988864,sell,10.59,50700,50700,0,2023-06-15 14:33:59.427865
FSEI,ZYF,sell,10.59,23200,23200,0,2023-06-15 10:11:21.404704
FSEI,90421992505,sell,10.59,23200,23200,0,2023-06-15 11:06:48.077479
FSEI,92594586139,sell,10.59,55400,55400,0,2023-06-15 13:24:07.000744
FSEI,ZYF,sell,10.59,55400,55400,0,2023-06-15 14:20:59.880935
FSEI,76913221462,sell,10.59,32300,32300,0,2023-06-15 10:07:35.884100
FSEI,46175951711,sell,10.59,12900,12900,0,2023-06-15 10:12:03.059884
FSEI,ZYF,sell,10.59,32300,32300,0,2023-06-15 10:54:31.420056
FSEI,ZYF,sell,10.59,12900,12900,0,2023-06-15 14:11:03.351750
FSEI,ZYF,sell,10.59,508200,508200,0,2023-06-15 09:34:14.881472
FSEI,57737685178,sell,10.59,508200,508200,0,2023-06-15 10:44:36.846609
FSEI,ZYF,sell,10.59,29000,29000,0,2023-06-15 09:37:07.743273
FSEI,ZYF,sell,10.59,44500,44500,0,2023-06-15 10:09:22.437470
FSEI,39219775221,sell,10.59,29000,29000,0,2023-06-15 13:15:04.600240
FSEI,21491613921,sell,10.59,44500,44500,0,2023-06-15 14:07:07.202911
FSEI,ZYF,sell,10.59,53500,53500,0,2023-06-15 10:48:18.007019
FSEI,87150299760,sell,10.59,53500,53500,0,2023-06-15 14:56:36.680421
FSEI,ZYF,sell,10.59,6600,6600,0,2023-06-15 09:42:37.980902
FSEI,81205051650,sell,10.59,45000,45000,0,2023-06-15 09:57:14.176772
FSEI,72679882787,sell,10.59,6600,6600,0,2023-06-15 13:11:28.044816
FSEI,ZYF,sell,10.59,45000,45000,0,2023-06-15 13:19:54.201822
FSEI,ZYF,sell,10.59,123500,123500,0,2023-06-15 09:32:56.506937
FSEI,ZYF,sell,10.59,470600,470600,0,2023-06-15 10:51:46.711553
FSEI,11946293378,sell,10.59,123500,123500,0,2023-06-15 11:14:14.480892
FSEI,74004437101,sell,10.59,470600,470600,0,2023-06-15 13:05:40.958297
FSEI,ZYF,sell,10.59,52300,52300,0,2023-06-15 10:30:59.839952
FSEI,ZYF,sell,10.59,51700,51700,0,2023-06-15 11:09:17.145591
FSEI,74502969810,sell,10.59,51700,51700,0,2023-06-15 13:47:31.568393
FSEI,58230710236,sell,10.59,52300,52300,0,2023-06-15 14:57:38.756982
FSEI,ZYF,sell,10.59,415700,415700,0,2023-06-15 09:49:29.113485
FSEI,60354129011,sell,10.59,4800,4800,0,2023-06-15 10:10:57.549722
FSEI,ZYF,sell,10.59,4800,4800,0,2023-06-15 11:23:12.184769
FSEI,93353037559,sell,10.59,415700,415700,0,2023-06-15 14:54:28.188000
FSEI,59255167650,sell,10.59,51000,51000,0,2023-06-15 11:29:44.380532
FSEI,ZYF,sell,10.59,51000,51000,0,2023-06-15 13:01:37.830646
FSEI,ZYF,sell,10.59,51200,51200,0,2023-06-15 13:44:42.815121
FSEI,74109258330,sell,10.59,51200,51200,0,2023-06-15 14:16:08.512065
FSEI,ZYF,sell,10.59,57800,57800,0,2023-06-15 10:28:05.912578
FSEI,91369728960,sell,10.59,57800,57800,0,2023-06-15 14:19:36.432235
FSEI,85426173815,sell,10.59,51700,51700,0,2023-06-15 09:34:02.663843
FSEI,ZYF,sell,10.59,51700,51700,0,2023-06-15 11:00:37.530232
FSEI,ZYF,sell,10.59,47600,47600,0,2023-06-15 09:38:43.950881
FSEI,ZYF,sell,10.59,51700,51700,0,2023-06-15 11:25:18.011022
FSEI,58891600577,sell,10.59,47600,47600,0,2023-06-15 14:51:24.809898
FSEI,50519660324,sell,10.59,51700,51700,0,2023-06-15 14:55:05.402402
FSEI,ZYF,sell,10.59,39000,39000,0,2023-06-15 10:49:32.638723
FSEI,21308943568,sell,10.59,39000,39000,0,2023-06-15 13:47:49.785731
FSEI,81063925010,sell,10.59,84400,84400,0,2023-06-15 09:46:05.593968
FSEI,ZYF,sell,10.59,84400,84400,0,2023-06-15 14:08:33.701766
FSEI,ZYF,sell,10.59,52200,52200,0,2023-06-15 09:52:56.728641
FSEI,ZYF,sell,10.59,487400,487400,0,2023-06-15 10:55:02.375569
FSEI,88992850137,sell,10.59,487400,487400,0,2023-06-15 11:09:36.931653
FSEI,93554005078,sell,10.59,52200,52200,0,2023-06-15 14:35:05.458533
FSEI,83285099028,sell,10.59,385100,385100,0,2023-06-15 10:00:27.442735
FSEI,ZYF,sell,10.59,385100,385100,0,2023-06-15 14:49:43.823239
FSEI,ZYF,sell,10.59,50000,50000,0,2023-06-15 10:18:22.918510
FSEI,29976718862,sell,10.59,49400,49400,0,2023-06-15 10:22:43.076901
FSEI,ZYF,sell,10.59,49400,49400,0,2023-06-15 13:01:24.355473
FSEI,72132298214,sell,10.59,50000,50000,0,2023-06-15 13:02:35.458285
FSEI,ZYF,sell,10.59,82700,82700,0,2023-06-15 11:08:28.040042
FSEI,ZYF,sell,10.59,99900,99900,0,2023-06-15 13:50:30.335640
FSEI,41229353014,sell,10.59,82700,82700,0,2023-06-15 13:50:37.831267
FSEI,91011433015,sell,10.59,99900,99900,0,2023-06-15 14:17:59.969282
FSEI,ZYF,sell,10.59,75600,75600,0,2023-06-15 09:49:08.306649
FSEI,17007859733,sell,10.59,96400,96400,0,2023-06-15 13:06:00.348619
FSEI,18104547745,sell,10.59,75600,75600,0,2023-06-15 13:28:14.398027
FSEI,ZYF,sell,10.59,96400,96400,0,2023-06-15 13:44:52.737239
FSEI,32613979876,sell,10.59,51000,51000,0,2023-06-15 10:23:28.100404
FSEI,ZYF,sell,10.59,51000,51000,0,2023-06-15 10:30:22.749104
FSEI,ZYF,sell,10.59,49200,49200,0,2023-06-15 10:38:23.292386
FSEI,45442094483,sell,10.59,49200,49200,0,2023-06-15 13:01:03.683466
FSEI,ZYF,sell,10.59,499400,499400,0,2023-06-15 14:16:18.750781
FSEI,55278423095,sell,10.59,499400,499400,0,2023-06-15 14:52:58.974450
FSEI,74487748078,sell,10.59,38700,38700,0,2023-06-15 10:42:50.808388
FSEI,ZYF,sell,10.59,38700,38700,0,2023-06-15 14:31:24.916900
FSEI,ZYF,sell,10.59,26100,26100,0,2023-06-15 09:33:57.895307
FSEI,ZYF,sell,10.59,37000,37000,0,2023-06-15 10:09:29.561564
FSEI,24270365556,sell,10.59,37000,37000,0,2023-06-15 13:23:50.768696
FSEI,94632203164,sell,10.59,26100,26100,0,2023-06-15 13:27:15.284839
FSEI,91912239216,sell,10.59,962500,962500,0,2023-06-15 10:58:45.764853
FSEI,ZYF,sell,10.59,962500,962500,0,2023-06-15 13:30:53.178904
FSEI,ZYF,sell,10.59,44300,44300,0,2023-06-15 14:09:43.699571
FSEI,ZYF,sell,10.59,44900,44900,0,2023-06-15 14:11:56.994006
FSEI,46581468099,sell,10.59,44300,44300,0,2023-06-15 14:14:55.387302
FSEI,60958786199,sell,10.59,44900,44900,0,2023-06-15 14:39:50.119436
FSEI,ZYF,sell,10.59,39800,39800,0,2023-06-15 09:35:42.963809
FSEI,ZYF,sell,10.59,54000,54000,0,2023-06-15 11:05:28.345798
FSEI,60382105907,sell,10.59,54000,54000,0,2023-06-15 13:11:46.039207
FSEI,12396165581,sell,10.59,39800,39800,0,2023-06-15 13:46:21.200951
FSEI,43428154284,sell,10.59,990200,990200,0,2023-06-15 11:26:21.056826
FSEI,ZYF,sell,10.59,990200,990200,0,2023-06-15 14:30:27.728589
FSEI,85495917519,sell,10.59,95200,95200,0,2023-06-15 10:03:10.616945
FSEI,ZYF,sell,10.59,95200,95200,0,2023-06-15 14:46:18.063509
FSEI,ZYF,sell,10.59,48200,48200,0,2023-06-15 10:12:03.382389
FSEI,21457572365,sell,10.59,48200,48200,0,2023-06-15 13:10:43.207968
FSEI,24758580989,sell,10.59,50000,50000,0,2023-06-15 10:07:19.211213
FSEI,ZYF,sell,10.59,50000,50000,0,2023-06-15 10:27:45.667719
FSEI,ZYF,sell,10.59,51000,51000,0,2023-06-15 13:15:27.479588
FSEI,90259865166,sell,10.59,51000,51000,0,2023-06-15 13:20:52.513194
FSEI,69430868781,sell,10.59,49300,49300,0,2023-06-15 09:38:26.690516
FSEI,65869298244,sell,10.59,38900,47100,8200,2023-06-15 10:01:24.733413
